customer_id,package_type,open_status,service_type,phone_service,tenure_months,monthly_charges
5136-KCKGI,一年合约,已流失,光纤,已开通电话,33,103.7
8231-BSWXX,一年合约,在网,光纤,已开通电话,71,79.05
6486-LHTMA,一年合约,在网,光纤,已开通电话,31,90.7
4083-BFNYK,一年合约,在网,光纤,已开通电话,38,95
3722-WPXTK,月付套餐,已流失,光纤,已开通电话,1,88.35
7389-KBFIT,月付套餐,在网,宽带 DSL,未开通电话,2,30.25
7176-WIONM,月付套餐,在网,宽带 DSL,未开通电话,12,49.85
5141-ZUVBH,月付套餐,在网,光纤,已开通电话,9,93
1089-HDMKP,月付套餐,在网,宽带 DSL,已开通电话,11,54.55
7623-HKYRK,月付套餐,在网,未开通互联网,已开通电话,6,19.7
0310-SUCIN,一年合约,在网,宽带 DSL,已开通电话,71,84.8
5197-PYEPU,一年合约,在网,光纤,已开通电话,42,94.45
2929-ERCFZ,月付套餐,已流失,光纤,已开通电话,8,94.2
7548-SEPYI,月付套餐,已流失,光纤,已开通电话,5,96.25
8835-VSDSE,月付套餐,已流失,光纤,已开通电话,2,70.7
6619-RPLQZ,两年合约,在网,未开通互联网,已开通电话,45,20.85
3275-RHRNE,一年合约,在网,宽带 DSL,未开通电话,28,60
3503-TYDAY,月付套餐,在网,光纤,已开通电话,43,80.45
6901-GOGZG,两年合约,在网,宽带 DSL,已开通电话,60,84.95
1623-NLDOT,一年合约,已流失,宽带 DSL,未开通电话,42,33.55
7021-XSNYE,两年合约,在网,宽带 DSL,未开通电话,7,49.65
9621-OUPYD,一年合约,在网,未开通互联网,已开通电话,25,20.2
9898-KZQDZ,月付套餐,已流失,光纤,已开通电话,40,94.55
8982-NHAVY,一年合约,在网,光纤,已开通电话,27,100.5
4307-KWMXE,月付套餐,在网,宽带 DSL,未开通电话,10,35.75
0141-YEAYS,月付套餐,在网,光纤,已开通电话,27,86.45
2450-ZKEED,一年合约,在网,宽带 DSL,已开通电话,11,53.8
3694-DELSO,月付套餐,在网,宽带 DSL,未开通电话,4,38.55
3893-JRNFS,月付套餐,在网,宽带 DSL,未开通电话,68,39.9
9603-OAIHC,月付套餐,在网,光纤,已开通电话,1,70.05
1133-KXCGE,一年合约,在网,未开通互联网,已开通电话,18,20.1
5236-PERKL,两年合约,已流失,光纤,已开通电话,57,112.95
0142-GVYSN,月付套餐,在网,未开通互联网,已开通电话,26,20.3
1049-FYSYG,月付套餐,在网,宽带 DSL,未开通电话,17,35.65
7854-FOKSF,月付套餐,已流失,宽带 DSL,未开通电话,1,35.9
2519-FAKOD,月付套餐,已流失,光纤,已开通电话,38,99.25
8406-LNMHF,一年合约,在网,光纤,已开通电话,59,82.95
1821-BUCWY,两年合约,在网,宽带 DSL,已开通电话,30,55.65
8263-JQAIK,月付套餐,已流失,宽带 DSL,未开通电话,2,24.45
0023-UYUPN,一年合约,在网,未开通互联网,已开通电话,50,25.2
8314-DPQHL,一年合约,在网,宽带 DSL,未开通电话,9,50.8
1465-WCZVT,月付套餐,在网,未开通互联网,已开通电话,3,19.65
9481-SFCQY,月付套餐,在网,宽带 DSL,已开通电话,14,59.8
6360-SVNWV,月付套餐,在网,光纤,已开通电话,31,73.55
0567-GGCAC,月付套餐,在网,宽带 DSL,已开通电话,7,61.4
7089-IVVAZ,月付套餐,已流失,光纤,已开通电话,8,103.35
8884-MRNSU,一年合约,在网,未开通互联网,已开通电话,17,19.9
2171-UDMFD,月付套餐,在网,未开通互联网,已开通电话,32,19.45
9050-IKDZA,月付套餐,在网,光纤,已开通电话,2,81.5
2205-YMZZJ,月付套餐,已流失,光纤,已开通电话,7,84.8
9802-CAQUT,两年合约,在网,光纤,已开通电话,72,109.55
1254-IZEYF,月付套餐,已流失,光纤,已开通电话,31,99.95
0187-WZNAB,月付套餐,在网,光纤,已开通电话,27,74.4
9492-TOKRI,月付套餐,已流失,光纤,已开通电话,18,90
1475-VWVDO,月付套餐,在网,光纤,已开通电话,7,74.9
9221-OTIVJ,月付套餐,已流失,光纤,已开通电话,14,104.85
1357-MVDOZ,月付套餐,在网,宽带 DSL,已开通电话,11,59.65
7602-MVRMB,两年合约,在网,光纤,已开通电话,72,110.45
3325-FUYCG,一年合约,已流失,光纤,已开通电话,28,106.1
5908-QMGOE,月付套餐,已流失,光纤,已开通电话,15,74.2
1197-BVMVG,月付套餐,在网,光纤,已开通电话,4,74.45
5406-KGRMX,两年合约,在网,未开通互联网,已开通电话,71,24.55
8481-YYXWG,月付套餐,已流失,光纤,已开通电话,5,89.35
5968-HYJRZ,两年合约,在网,未开通互联网,已开通电话,47,24.55
5198-EFNBM,一年合约,在网,光纤,已开通电话,57,90.65
7516-GMHUV,两年合约,在网,光纤,已开通电话,50,105.05
7140-ADSMJ,月付套餐,在网,未开通互联网,已开通电话,8,20.45
2230-XTUWL,两年合约,在网,未开通互联网,已开通电话,48,19.55
7706-YLMQA,一年合约,在网,未开通互联网,已开通电话,70,19.7
2585-KTFRE,月付套餐,在网,宽带 DSL,已开通电话,1,70.45
7994-UYIVZ,月付套餐,在网,光纤,已开通电话,8,85.65
2609-IAICY,月付套餐,已流失,光纤,已开通电话,1,77.15
1740-CSDJP,月付套餐,已流失,宽带 DSL,未开通电话,1,35.25
7717-BICXI,两年合约,在网,未开通互联网,已开通电话,60,20.55
6559-RAKOZ,一年合约,在网,光纤,已开通电话,49,97.95
2636-OHFMN,月付套餐,已流失,宽带 DSL,未开通电话,4,48.55
4716-MRVEN,一年合约,在网,未开通互联网,已开通电话,29,20
2143-LJULT,两年合约,在网,未开通互联网,已开通电话,67,25.25
1323-OOEPC,月付套餐,已流失,光纤,已开通电话,53,98.4
3200-MNQTF,两年合约,在网,宽带 DSL,已开通电话,67,70.9
6164-HXUGH,月付套餐,在网,未开通互联网,已开通电话,6,19.85
5630-IXDXV,月付套餐,在网,光纤,已开通电话,47,106.35
0320-DWVTU,两年合约,在网,光纤,已开通电话,53,99.5
9135-MGVPY,两年合约,在网,宽带 DSL,已开通电话,69,84.7
1212-GLHMD,月付套餐,在网,光纤,已开通电话,3,86.05
7878-JGDKK,月付套餐,在网,宽带 DSL,已开通电话,4,44.55
1088-AUUZZ,两年合约,在网,宽带 DSL,已开通电话,56,75.85
0397-GZBBC,月付套餐,已流失,光纤,已开通电话,59,93.85
6614-YWYSC,两年合约,在网,未开通互联网,已开通电话,61,25
9588-OZDMQ,月付套餐,在网,宽带 DSL,已开通电话,2,45
7641-EUYET,月付套餐,已流失,光纤,已开通电话,46,100.7
6476-EPYZR,月付套餐,在网,未开通互联网,已开通电话,12,20.5
9921-ZVRHG,月付套餐,已流失,光纤,已开通电话,14,80.45
1174-FGIFN,一年合约,在网,光纤,已开通电话,28,90.45
6620-HVDUJ,月付套餐,在网,宽带 DSL,已开通电话,24,60.45
4701-MLJPN,月付套餐,已流失,宽带 DSL,已开通电话,31,55.25
1032-MAELW,一年合约,在网,宽带 DSL,已开通电话,68,78.45
7641-TQFHN,两年合约,在网,光纤,已开通电话,39,100.55
1552-TKMXS,月付套餐,在网,未开通互联网,已开通电话,42,20.35
9206-GVPEQ,月付套餐,已流失,宽带 DSL,未开通电话,13,54.45
8622-ZLFKO,月付套餐,在网,光纤,已开通电话,6,90.75
1596-BBVTG,月付套餐,已流失,光纤,已开通电话,35,75.35
6188-UXBBR,一年合约,在网,未开通互联网,已开通电话,38,20.25
2333-KWEWW,两年合约,在网,未开通互联网,已开通电话,18,20.05
5702-SKUOB,月付套餐,在网,未开通互联网,已开通电话,4,19.6
1134-YWTYF,月付套餐,在网,宽带 DSL,已开通电话,27,53.8
6061-GWWAV,一年合约,在网,宽带 DSL,已开通电话,41,70.2
0679-TDGAK,一年合约,在网,宽带 DSL,已开通电话,50,75.5
6585-WCEWR,两年合约,在网,未开通互联网,已开通电话,72,20.35
9067-YGSCA,一年合约,在网,未开通互联网,已开通电话,70,26.05
9067-SQTNS,一年合约,在网,未开通互联网,已开通电话,44,20.6
8433-WXGNA,月付套餐,已流失,光纤,已开通电话,2,75.7
1776-SPBWV,一年合约,在网,未开通互联网,已开通电话,34,20.1
8735-SDUFN,两年合约,在网,未开通互联网,已开通电话,72,24.3
9668-PUGNU,两年合约,在网,未开通互联网,已开通电话,71,24.5
9405-GPBBG,两年合约,在网,光纤,已开通电话,64,110.5
1926-QUZNN,两年合约,在网,未开通互联网,已开通电话,72,25.25
3707-GNWHM,月付套餐,已流失,光纤,已开通电话,1,74.25
7016-NVRIC,一年合约,在网,光纤,已开通电话,29,90.1
5829-NVSQN,一年合约,在网,宽带 DSL,已开通电话,23,68.75
9565-AXSMR,两年合约,在网,未开通互联网,已开通电话,52,19.2
8922-LIEGH,月付套餐,已流失,光纤,已开通电话,25,89.7
8869-LIHMK,两年合约,在网,光纤,已开通电话,64,115.1
8245-UMPYT,月付套餐,已流失,光纤,已开通电话,16,96.4
5186-SAMNZ,月付套餐,已流失,光纤,已开通电话,1,69.5
0447-RXSGD,月付套餐,在网,光纤,已开通电话,24,99.65
4927-WWOOZ,月付套餐,在网,光纤,已开通电话,2,91.45
5788-YPOEG,两年合约,在网,宽带 DSL,已开通电话,34,84.75
5373-SFODM,月付套餐,已流失,光纤,已开通电话,36,85.25
0661-KBKPA,一年合约,在网,宽带 DSL,已开通电话,53,78.75
9081-WWXKP,两年合约,在网,未开通互联网,已开通电话,47,20.25
0784-ZQJZX,两年合约,在网,未开通互联网,已开通电话,72,19.9
3133-PZNSR,两年合约,在网,光纤,已开通电话,72,97.75
5766-ZJYBB,月付套餐,已流失,未开通互联网,已开通电话,1,19.4
8931-GJJIQ,月付套餐,已流失,光纤,已开通电话,9,83.3
4277-PVRAN,月付套餐,已流失,光纤,已开通电话,8,80.1
0022-TCJCI,一年合约,已流失,宽带 DSL,已开通电话,45,62.7
0722-SVSFK,月付套餐,在网,光纤,已开通电话,7,100.4
3612-YVGSJ,两年合约,在网,未开通互联网,已开通电话,71,24.45
9825-YCXWZ,一年合约,在网,光纤,已开通电话,41,101.1
5397-NSKQG,两年合约,在网,宽带 DSL,未开通电话,67,50.9
8565-HBFNN,一年合约,在网,光纤,已开通电话,69,107.2
2000-DHJUY,两年合约,在网,宽带 DSL,已开通电话,70,92.2
0203-HHYIJ,一年合约,已流失,未开通互联网,已开通电话,25,25.3
8670-ERCJH,两年合约,在网,光纤,已开通电话,72,113.4
7758-UJWYS,两年合约,在网,宽带 DSL,未开通电话,34,40.55
2050-ONYDQ,两年合约,在网,未开通互联网,已开通电话,65,26
7055-JCGNI,两年合约,在网,光纤,已开通电话,70,111.95
0739-UUAJR,两年合约,在网,宽带 DSL,未开通电话,72,53.8
4826-DXMUP,一年合约,在网,宽带 DSL,已开通电话,35,72.1
0952-KMEEH,月付套餐,已流失,光纤,已开通电话,13,98.15
7285-KLOTR,一年合约,在网,宽带 DSL,已开通电话,12,78.85
0654-PQKDW,一年合约,在网,宽带 DSL,已开通电话,62,70.75
7175-NTIXE,月付套餐,在网,宽带 DSL,已开通电话,25,76.15
7963-SHNDT,两年合约,在网,宽带 DSL,未开通电话,52,39.1
9796-BPKIW,月付套餐,在网,光纤,已开通电话,8,69.95
0188-GWFLE,月付套餐,在网,未开通互联网,已开通电话,2,20.05
8129-GMVGI,两年合约,在网,未开通互联网,已开通电话,56,20.05
2882-DDZPG,月付套餐,在网,未开通互联网,已开通电话,12,19.45
3547-LQRIK,一年合约,在网,未开通互联网,已开通电话,47,26.9
9137-NOQKA,月付套餐,在网,未开通互联网,已开通电话,2,19.2
5843-TTHGI,月付套餐,在网,宽带 DSL,已开通电话,18,50
1849-RJYIG,月付套餐,在网,宽带 DSL,已开通电话,8,60
8868-GAGIO,月付套餐,在网,光纤,已开通电话,45,84.55
4061-UKJWL,月付套餐,在网,宽带 DSL,已开通电话,3,45.45
5380-XPJNZ,一年合约,在网,未开通互联网,已开通电话,38,20.05
8263-QMNTJ,两年合约,在网,光纤,已开通电话,72,115.55
8178-EYZUO,月付套餐,已流失,光纤,已开通电话,46,93.7
3230-JCNZS,两年合约,在网,光纤,已开通电话,71,99
0277-ORXQS,两年合约,在网,宽带 DSL,未开通电话,66,50.55
5130-IEKQT,月付套餐,已流失,光纤,已开通电话,25,105.95
3230-WYKIR,一年合约,已流失,宽带 DSL,已开通电话,18,82
7996-BPXHY,两年合约,在网,未开通互联网,已开通电话,13,25
3227-WLKLI,两年合约,在网,宽带 DSL,已开通电话,65,91.55
0407-BDJKB,月付套餐,已流失,光纤,已开通电话,60,95.75
2266-FUBDZ,两年合约,在网,未开通互联网,已开通电话,15,19.35
8237-ULIXL,两年合约,在网,未开通互联网,已开通电话,72,24.85
9600-UDOPK,月付套餐,已流失,光纤,已开通电话,30,94.05
8216-AZUUZ,两年合约,在网,光纤,已开通电话,42,100.4
9153-BTBVV,两年合约,在网,未开通互联网,已开通电话,71,25
4074-SJFFA,月付套餐,已流失,宽带 DSL,已开通电话,1,54.75
3269-ATYWD,月付套餐,已流失,光纤,已开通电话,39,95.65
5186-PEIZU,月付套餐,在网,未开通互联网,已开通电话,35,19.25
1074-AMIOH,月付套餐,在网,光纤,已开通电话,53,108.25
4910-GMJOT,月付套餐,已流失,光纤,已开通电话,1,94.6
0354-WYROK,月付套餐,已流失,光纤,已开通电话,31,98.9
4361-FEBGN,两年合约,在网,未开通互联网,已开通电话,48,20.15
7748-UMTRK,月付套餐,在网,光纤,已开通电话,30,101.3
0380-ZCSBI,月付套餐,在网,未开通互联网,已开通电话,10,20
7145-FEJWU,月付套餐,在网,光纤,已开通电话,12,105.3
6463-MVYRY,两年合约,在网,宽带 DSL,已开通电话,57,69.85
3969-JQABI,月付套餐,在网,宽带 DSL,已开通电话,58,65.25
9624-EGDEQ,两年合约,在网,未开通互联网,已开通电话,37,19.8
1051-EQPZR,月付套餐,在网,未开通互联网,已开通电话,44,19.6
5849-ASHZJ,一年合约,在网,未开通互联网,已开通电话,27,20.05
5780-INQIK,月付套餐,在网,宽带 DSL,已开通电话,8,49.4
7576-OYWBN,月付套餐,已流失,光纤,已开通电话,3,76.05
4526-ZJJTM,月付套餐,在网,光纤,已开通电话,25,88.4
8384-FZBJK,月付套餐,在网,光纤,已开通电话,57,100.6
3750-RNQKR,月付套餐,在网,未开通互联网,已开通电话,12,19.45
0962-CQPWQ,两年合约,在网,未开通互联网,已开通电话,62,20.3
3096-YXENJ,两年合约,在网,光纤,已开通电话,65,107.65
1265-BCFEO,两年合约,在网,宽带 DSL,已开通电话,71,80.45
5837-LXSDN,一年合约,在网,宽带 DSL,已开通电话,21,58.85
5945-AZYHT,一年合约,在网,光纤,已开通电话,71,109.6
8325-QRPZR,月付套餐,在网,光纤,已开通电话,7,75.15
6384-VMJHP,两年合约,在网,宽带 DSL,已开通电话,72,73
2262-SLNVK,月付套餐,在网,光纤,已开通电话,1,70.1
7730-CLDSV,两年合约,在网,光纤,已开通电话,72,98.65
1135-HIORI,一年合约,在网,光纤,已开通电话,64,111.45
0164-APGRB,两年合约,在网,光纤,已开通电话,72,114.9
6481-ESCNL,月付套餐,在网,光纤,已开通电话,29,100.55
1790-NESIO,两年合约,在网,未开通互联网,已开通电话,13,20.4
1550-EENBN,月付套餐,在网,光纤,已开通电话,31,104.35
5539-TMZLF,月付套餐,已流失,光纤,已开通电话,1,69.75
4323-SADQS,月付套餐,已流失,宽带 DSL,未开通电话,7,34.5
4446-BZKHU,月付套餐,已流失,光纤,已开通电话,61,105.55
5202-IVJNU,月付套餐,已流失,宽带 DSL,未开通电话,39,30.1
5976-JCJRH,月付套餐,已流失,光纤,已开通电话,10,70.3
8198-RKSZG,月付套餐,在网,宽带 DSL,已开通电话,14,80.45
0137-OCGAB,月付套餐,已流失,光纤,已开通电话,1,80.2
3351-NQLDI,一年合约,已流失,光纤,已开通电话,67,94.35
9297-EONCV,两年合约,在网,宽带 DSL,已开通电话,72,91.35
7593-JNWRU,月付套餐,已流失,宽带 DSL,已开通电话,6,44.6
4588-YBNIB,月付套餐,已流失,未开通互联网,已开通电话,1,19.6
1069-QJOEE,一年合约,在网,未开通互联网,已开通电话,25,19.9
3336-JORSO,月付套餐,已流失,光纤,已开通电话,33,110.45
7799-DSEWS,月付套餐,在网,宽带 DSL,已开通电话,18,68.35
8766-PAFNE,两年合约,在网,宽带 DSL,已开通电话,71,79.1
5315-CKEQK,一年合约,在网,宽带 DSL,已开通电话,28,51
3130-ICDUP,月付套餐,在网,光纤,已开通电话,2,80.55
0820-FNRNX,月付套餐,在网,宽带 DSL,已开通电话,17,66.7
0880-FVFWF,月付套餐,在网,光纤,已开通电话,56,86.4
4611-ANLQC,一年合约,在网,宽带 DSL,未开通电话,60,50.05
4213-HKBJO,两年合约,在网,未开通互联网,已开通电话,33,25.7
2792-LSHWX,月付套餐,在网,光纤,已开通电话,1,83.4
5028-GZLDO,月付套餐,已流失,光纤,已开通电话,2,70.7
0014-BMAQU,两年合约,在网,光纤,已开通电话,63,84.65
6861-XWTWQ,月付套餐,已流失,光纤,已开通电话,7,99.25
9018-PCIOK,两年合约,在网,宽带 DSL,已开通电话,55,64.75
4837-QUSFT,一年合约,在网,光纤,已开通电话,65,100.15
6877-TJMBR,月付套餐,已流失,光纤,已开通电话,1,84.8
9953-ZMKSM,两年合约,在网,未开通互联网,已开通电话,63,25.25
0907-HQNTS,两年合约,在网,光纤,已开通电话,70,113
7665-NKLAV,两年合约,在网,宽带 DSL,未开通电话,36,40.65
6769-DCQLI,一年合约,已流失,光纤,已开通电话,52,105
2433-KMEAS,月付套餐,已流失,宽带 DSL,已开通电话,22,54.45
4391-LNRXK,月付套餐,在网,光纤,已开通电话,22,94.95
8250-ZNGGW,月付套餐,在网,宽带 DSL,已开通电话,5,59.9
2195-ZRVAX,月付套餐,已流失,光纤,已开通电话,47,85.3
3550-SAHFP,月付套餐,已流失,光纤,已开通电话,33,83.35
2011-TRQYE,月付套餐,已流失,宽带 DSL,未开通电话,18,33.5
8562-GHPPI,月付套餐,在网,未开通互联网,已开通电话,1,19.8
5893-PYOLZ,两年合约,在网,宽带 DSL,已开通电话,56,81.8
4986-MXSFP,月付套餐,在网,未开通互联网,已开通电话,2,20
6131-FOYAS,月付套餐,在网,宽带 DSL,已开通电话,35,59.6
3027-YNWZU,两年合约,在网,未开通互联网,已开通电话,64,25
5609-IMCGG,月付套餐,在网,光纤,已开通电话,15,84.35
4873-ILOLJ,月付套餐,已流失,光纤,已开通电话,24,90.35
4727-MCYZG,月付套餐,在网,宽带 DSL,已开通电话,1,55.55
9481-WHGWY,两年合约,在网,宽带 DSL,已开通电话,70,75.35
2725-KXXWT,月付套餐,已流失,光纤,已开通电话,1,90.75
9565-DJPIB,月付套餐,已流失,光纤,已开通电话,4,89.6
4328-VUFWD,一年合约,在网,宽带 DSL,已开通电话,39,59.3
3301-LSLWQ,月付套餐,在网,宽带 DSL,已开通电话,29,66.1
7473-ZBDSN,两年合约,在网,未开通互联网,已开通电话,14,18.8
3166-PNEOF,两年合约,在网,宽带 DSL,已开通电话,61,86.45
5639-NTUPK,月付套餐,在网,宽带 DSL,已开通电话,13,52.1
8780-YRMTT,两年合约,在网,宽带 DSL,未开通电话,66,47.4
8348-HFYIV,月付套餐,已流失,宽带 DSL,未开通电话,2,49.25
5140-FOMCQ,一年合约,在网,光纤,已开通电话,59,109.15
6242-SGYTS,一年合约,在网,光纤,已开通电话,62,94.95
8166-ORCHU,一年合约,在网,光纤,已开通电话,33,93.55
8414-OOEEL,两年合约,在网,宽带 DSL,已开通电话,66,79.5
8454-AATJP,两年合约,在网,光纤,已开通电话,72,115.05
6849-WLEYG,月付套餐,已流失,未开通互联网,已开通电话,1,19.75
4659-NZRUF,月付套餐,已流失,光纤,已开通电话,19,95.15
4531-AUZNK,一年合约,在网,光纤,已开通电话,51,95.15
4191-XOVOM,月付套餐,在网,光纤,已开通电话,63,105.4
2150-OEGBV,一年合约,在网,未开通互联网,已开通电话,27,20.1
8429-XIBUM,月付套餐,已流失,光纤,已开通电话,22,101.35
