"id","title","url","time","source","keyword"
"606","中科（济南）超级云计算中心EPC项目（一期） 中标公示","https://ctbpsp.com/#/bulletinDetail?uuid=eebe1b8e-9d1d-4050-9bf6-fe3a9eaec1ea&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","云计算"
"607","天翼云2025年私有化即时通讯安全工具产品软件许可采购项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=87b85216-2bd9-4f0b-ad62-d02da87395ab&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"608","北京银行2025年私有云软件服务采购项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=174f8932-9b9a-4a8d-a796-fb25b12d178c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"609","中国电信股份有限公司镇江分公司2025年扬中电信DHWY管理系统及私有云建设项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=6b7de64f-09be-4918-8a23-ddc5aa9cce02&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"610","2025年中国联通包头市行政审批政务服务与数据管理局私有云新建工程-政务网扩容项目 - 变更公告","https://ctbpsp.com/#/bulletinDetail?uuid=e865ceb4-3ecd-43e4-86c8-b593e98f0099&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"611","2025年中国联通包头市行政审批政务服务与数据管理局私有云新建工程机房改造及基础配套设施项目 - 询比采购公告","https://ctbpsp.com/#/bulletinDetail?uuid=d5697757-4b15-41ec-a132-389d74f0db33&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"612","中国电信天津分公司2025-2026年省公司私有云项目集成服务集中采购项目（重新）招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=3235c59d-7ca1-4ab8-9637-ee839217dc37&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"613","河南日报社私有云（媒体集群资源池）建设项目-公开招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=65a2e4e4-f2d1-4db7-835c-f4f90651fe0c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"614","中国电信天津分公司2025年X私有云建设工程应用软件采购项目询比结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=6789431e-d8db-41d8-ac91-75f3541378de&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"615","北京市政交通一卡通私有云平台版本升级项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=0aab5e95-7db4-4ebc-bbe5-7091922ef2c3&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"616","北京市政交通一卡通私有云平台版本升级项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=3bd165f7-e088-46fe-8794-b64b7b8651c5&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","私有云"
"617","2025年财务公司公有云租赁项目中标结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=b512bd18-ad8e-4608-89de-563526922f65&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","公有云"
"618","南方电网互联网服务有限公司2026年公有云资源及相关服务采购项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=392129f2-c030-44d8-909b-84b19d77f308&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","公有云"
"619","南方电网互联网服务有限公司2026年公有云资源及相关服务采购项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=601e1a00-0fec-42d7-89cc-350da7a79bdf&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","公有云"
"620","潇湘晨报晨视频智慧媒体运营系统（公有云服务三期）采购中标结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=78056387-7f54-4696-b489-fd4455af02a1&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","公有云"
"621","2025年财务公司公有云租赁项目中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=7d10d54a-a97d-4370-a1d6-5fbcdfff25c5&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","公有云"
"622","熊猫基地票务系统公有云资源租赁采购项目中选公告","https://ctbpsp.com/#/bulletinDetail?uuid=a1431372-3cde-4cd9-9b20-7e03438dce66&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-27","全国招标公告公示","公有云"
"623","深航AI算力资源租赁（公有云资源池）采购项目中标结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=dda437f9-c9f0-4991-b925-941fd0c83186&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-27","全国招标公告公示","公有云"
"624","江西省安澜工程咨询有限公司关于江西江投数字经济技术有限公司（项目编号：ALCG-2025-024 ）数字化建设项目一期项目—公有云资源及安全服务租赁项目竞争性磋商公告","https://ctbpsp.com/#/bulletinDetail?uuid=d595b9a5-92fa-460e-a1ce-46c6aeba44b2&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-27","全国招标公告公示","公有云"
"625","江苏中烟工业有限责任公司2026-2028年公有云服务采购项目中标候选人变更公示","https://ctbpsp.com/#/bulletinDetail?uuid=ea52a891-2b1d-4844-a414-83e30352b42c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-26","全国招标公告公示","公有云"
"626","2025年南方电网数字平台科技（广东）有限公司公有云标识解析公共服务软件项目公开招标中标公告","https://ctbpsp.com/#/bulletinDetail?uuid=d63efac2-095e-4f11-80fc-dd78e31305b9&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-25","全国招标公告公示","公有云"
"627","资阳市“四川云教”地方频道建设服务采购项目成交公告","https://ctbpsp.com/#/bulletinDetail?uuid=2bb3e3ec-2331-47a3-9f1d-87961c9ac79e&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"628","2025年中国电信三亚分公司云安全管理平台运维服务项目-询比公告","https://ctbpsp.com/#/bulletinDetail?uuid=63baac2a-51b1-494d-9fb9-0a3c6f99f8b2&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"629","云南省泸江个旧市段治理工程勘察设计 成交结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=6025cc30-19a3-4553-b284-d806c9af206a&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"630","南苑湿地城中村改造项目A区非宅文化设施地块、通久步云拆除工程中标结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=1530d196-b9bb-4c18-85e1-831f9a7327e2&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"631","云南白药集团股份有限公司2026年-2028年建设项目造价咨询服务单位入围项目 中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=229c1c9c-2625-4eeb-bcfa-d5f1487e281a&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"632","云南罗平产业园区高端食品制造基地标准厂房及配套设施建设项目（往复式提升机采购安装工程）(二次)","https://ctbpsp.com/#/bulletinDetail?uuid=cc554553-858b-4853-895e-151a50e4f68c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"633","闵行区X86云平台运维服务项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=e3a1fd70-20c9-40f3-ad99-ab0d9258747d&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"634","云南交投集团云岭建设有限公司2025年第四批通用物资（锚具）采购中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=8b440750-f60c-4c31-96a5-138ffe55cd2d&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"635","云南交投集团云岭建设有限公司2025年第四批通用物资（防水板）采购中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=02e46b8e-fe13-4a3d-aa61-3e140232b5ab&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"636","云南交投集团云岭建设有限公司2025年第四批通用物资（钢筋焊网）采购中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=415f0f5f-eaed-41bd-bf88-ff1b91b0f8d9&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","云"
"637","中国人寿保险股份有限公司广东省分公司柜面自助终端采购项目中标结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=ff7bcfe5-3f4a-4bd8-bcc5-3de2286dfb03&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"638","广东遂溪农村商业银行股份有限公司车辆维修服务供应商遴选项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=e2245b1f-c71c-4f10-99cd-d83d336305a3&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"639","广东烟草湛江市有限公司2025-2028年库存卷烟及联合工房建筑物财产保险采购项目（二次招标）中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=49b89ad7-7180-491c-bcd9-b261f33a111a&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"640","粤港澳大湾区（广东·惠州）绿色农产品生产供应基地仓储物流中心设备更新项目（第一批）-标准化塑料托盘采购中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=fd095e0f-48f6-4ef5-a1f8-baab0b426b4c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"641","部引黄工程、三江片区、阜淮铁路、宜涪高铁1、宁夏中卫、揭惠铁路、神瓦铁路、长沙轨道、平陆旅游公路、广东阳东、延榆铁路、宜涪高铁12标、夏河制梁场、珠海大道、深汕铁路项目 自购物资集中采购招标 评标结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=c9915618-8630-4832-be02-9cf63ea0119d&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"642","中国石油天然气股份有限公司广东销售公司2025-2026年度非油商品供应商准入项目（第二期）(变更)","https://ctbpsp.com/#/bulletinDetail?uuid=1fad3c54-5a19-43bd-bdbf-d4a773654648&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"643","梅州平远至福建武平高速公路（广东段）_梅州平远至福建武平高速公路（广东段）施工监理招标","https://ctbpsp.com/#/bulletinDetail?uuid=f70bfcb1-f2f6-43cf-9900-18a9a5806721&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"644","梅州平远至福建武平高速公路（广东段）_梅州平远至福建武平高速公路（广东段）中心试验室试验检测服务招标","https://ctbpsp.com/#/bulletinDetail?uuid=06031d8a-7706-42f8-8648-e1213f3e02c9&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"645","广东省全民国防教育基地（二期）全过程咨询服务","https://ctbpsp.com/#/bulletinDetail?uuid=70eeb340-dcac-407f-813f-7bfb2389c6e5&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","广东"
"646","佛山公司比亚迪（合肥-广东）整车运输项目","https://ctbpsp.com/#/bulletinDetail?uuid=64311d93-7304-45da-8311-705b916b9803&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","广东"
"647","短信服务采购项目","https://ctbpsp.com/#/bulletinDetail?uuid=bbf8ff76-269b-4e53-a144-af745cd61e8f&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","短信"
"648","短信平台服务结果公告（采购包1）","https://ctbpsp.com/#/bulletinDetail?uuid=8b568334-12a3-4575-b95a-e018fc523f35&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"649","2025年甘肃电信短信互通网关、业务网关、互通网关路由器超期服役隐患整治工程标包1成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=9555d05f-6aa0-4373-b1b4-b5cbff7b1fe7&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"650","短信平台服务（二次）采购公告","https://ctbpsp.com/#/bulletinDetail?uuid=d7af64e4-92f2-4316-82a0-6cf6a90d04cf&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"651","2025年短信服务项目询比公告","https://ctbpsp.com/#/bulletinDetail?uuid=200da832-3896-456f-91df-da2a529eeb68&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"652","2025年中国联通内蒙古分公司短信互通网关更新改造工程（硬件部分）询比采购公告","https://ctbpsp.com/#/bulletinDetail?uuid=6ccc4638-02de-4285-b439-b606cd046549&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"653","中国铁塔股份有限公司浙江省分公司2025年杭州市分公司秸秆禁烧全域监管项目短信服务采购项目（第二次）-采购失败公示","https://ctbpsp.com/#/bulletinDetail?uuid=ef8a5076-1d4e-4306-8b4f-c57cc12477a6&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"654","中信银行信用卡中心关于金融类优选增值服务系列产品采购项目（短信宝、盗无忧、账户安全险）延期公告","https://ctbpsp.com/#/bulletinDetail?uuid=8ff0e372-bb37-405d-97b4-44345bd239b2&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"655","南京脑科医院（脑科院区）患者服务短信平台成交结果公告","https://ctbpsp.com/#/bulletinDetail?uuid=ca7a7f4d-42ab-4b6e-a207-c6bd50b6e365&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"656","2025年度福建省12345政务服务便民热线短信服务项目成交结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=fb436bcd-ede9-4bf6-bcee-3dfc29153186&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","短信"
"657","中国电信海南州分公司政务云国产化改造项目变更公告","https://ctbpsp.com/#/bulletinDetail?uuid=fe034756-34a3-4367-8e25-7db53ae5bd10&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","政务云"
"658","中国电信海南州分公司政务云国产化改造项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=c4ba9434-7408-4edb-aa77-38615ec3e782&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","政务云"
"659","宁夏回族自治区退役军人事务厅购买政务云安全及商用密码增值服务项目中标公示","https://ctbpsp.com/#/bulletinDetail?uuid=38adb2d3-ba02-4b83-b6c3-13ed8d9daf67&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","政务云"
"660","四川省人民检察院政务云安全资源租用项目单一来源公示","https://ctbpsp.com/#/bulletinDetail?uuid=db158f3a-cead-4415-8b73-23cc7b832386&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","政务云"
"661","滨海高新区高新“智慧大脑”政务云安全运营服务项目竞争性磋商公告","https://ctbpsp.com/#/bulletinDetail?uuid=29e43586-6c8e-4a54-a609-d6c8c69bd159&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","政务云"
"662","中电智安科技有限公司2025年某单位应用平台政务云资源项目技术服务（第二次）","https://ctbpsp.com/#/bulletinDetail?uuid=a48f221d-7b20-438c-92f9-3a85978d17fc&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-30","全国招标公告公示","政务云"
"663","中国电信杭州分公司2025年杭州市政务云平台第一期建设项目招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=919f342a-d611-4151-8dc7-b564b9064c1c&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","政务云"
"664","山城云政务专区基础资源池（一期）项目硬件采购项目（第二次）公示","https://ctbpsp.com/#/bulletinDetail?uuid=22dbf267-6a7b-42e1-a055-150ad1e6fc2f&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","政务云"
"665","2025年中国电信上海公司面向政务云环境智能故障根因定位与趋势预测系统研究项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=a975cc6b-68ef-4001-acea-18a784601803&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","政务云"
"666","2025年中国电信上海公司面向异构云网融合环境的端到端全要素业务质量感知技术研究及其在政务云场景的应用研发项目成交候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=28d34770-f0d9-4a62-9730-eb6d1b9e7b2f&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-11-28","全国招标公告公示","政务云"
"667","陕西华铁氟橡塑制品有限公司专线工程招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=4c6ab94d-03a3-4f27-b811-1f25b8ba897b&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-02","全国招标公告公示","专线"
"668","蒙城农商银行业务专线链路及联网监控网络服务采购项目（二次）招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=3752eb00-3b26-4293-b5dd-83287edaa793&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"669","广发银行股份有限公司南京分行网络专线服务采购项目采购公告","https://ctbpsp.com/#/bulletinDetail?uuid=e8eafae0-0991-46d4-878e-8aeedb330da8&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"670","中国铁塔北京市分公司2025年传输专线采购项目（二次）终止公告","https://ctbpsp.com/#/bulletinDetail?uuid=55e4b6a0-35d0-465f-b5b4-782a21295d27&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"671","《G0616项目总包部互联网专线服务》（中标结果公告）","https://ctbpsp.com/#/bulletinDetail?uuid=170941ef-2363-4b6d-b843-3ba78c6f8388&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"672","中铁五局集团有限公司广元元宝山铁路专线项目部经理部物资采购招标（二次挂网）中标候选人公示","https://ctbpsp.com/#/bulletinDetail?uuid=6f389748-b142-453e-b138-ef6857b720c8&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"673","国家民用空间基础设施“十三五”陆地观测卫星地面系统—云专线链路采购招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=ee531d72-bf8a-420c-9e77-a99c879224e0&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"674","中国铁塔股份有限公司商洛市分公司2025年专线服务框架采购项目-成交结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=9d59279b-19a4-44b6-b02b-8f121b7be5f7&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"675","武汉市江夏区交通运输综合执法大队专线采购项目成交结果公示","https://ctbpsp.com/#/bulletinDetail?uuid=7f842aa2-a69e-4801-acb1-a07cf858c648&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
"676","蒙城农商银行业务专线链路及联网监控网络服务采购项目（二次）招标公告","https://ctbpsp.com/#/bulletinDetail?uuid=cd335e04-2786-4eaa-8bd5-aa1bce3fa80a&inpvalue=%E7%9F%AD%E4%BF%A1&dataSource=0&tenderAgency=","2025-12-01","全国招标公告公示","专线"
