date,keyword,channel,device,region,page_views,search_count,result_clicks,avg_stay_seconds,bounce_rate
2025-09-07,中标公示,直接访问,移动端,北京,30,10,9,25.8,0.24
2025-09-07,工程招标,直接访问,PC,山东,9,7,4,36.7,0.61
2025-09-07,项目立项,直接访问,PC,北京,5,3,2,118.0,0.17
2025-09-07,工程招标,直接访问,移动端,山东,3,4,1,65.6,0.27
2025-09-07,供应商查询,直接访问,PC,上海,39,8,5,102.4,0.24
2025-09-08,工程招标,直接访问,PC,湖北,48,11,7,19.4,0.55
2025-09-08,法律法规,直接访问,PC,上海,22,1,0,155.2,0.75
2025-09-08,招标文件,直接访问,移动端,广东,13,4,3,144.2,0.5
2025-09-08,开标记录,站内,PC,山东,13,2,0,169.5,0.48
2025-09-08,政策解读,直接访问,移动端,上海,39,4,3,30.1,0.6
2025-09-08,工程招标,直接访问,PC,广东,19,7,2,55.4,0.45
2025-09-08,招投标公告,外部链接,PC,北京,17,7,4,55.0,0.23
2025-09-08,采购信息,外部链接,移动端,四川,30,6,2,160.3,0.53
2025-09-08,招投标公告,站内,移动端,广东,20,4,1,76.8,0.69
2025-09-08,评标专家,外部链接,移动端,山东,28,6,3,28.5,0.42
2025-09-08,政府采购,付费推广,PC,湖北,21,3,2,154.3,0.23
2025-09-08,开标记录,外部链接,PC,广东,28,9,3,144.9,0.22
2025-09-08,工程招标,站内,移动端,湖北,28,9,4,62.7,0.72
2025-09-08,中标公示,直接访问,PC,广东,23,9,3,35.4,0.51
2025-09-08,履约信息,直接访问,PC,广东,16,8,3,91.4,0.3
2025-09-08,中标公示,直接访问,PC,广东,21,5,2,66.6,0.63
2025-09-08,工程招标,站内,PC,湖北,17,3,1,87.0,0.41
2025-09-08,采购信息,直接访问,PC,广东,23,6,2,83.2,0.64
2025-09-08,企业资质,直接访问,PC,湖北,10,7,4,75.2,0.19
2025-09-08,采购信息,直接访问,移动端,广东,12,1,0,85.2,0.21
2025-09-08,投诉处理,外部链接,PC,北京,21,2,0,93.7,0.7
2025-09-08,招投标公告,站内,PC,浙江,33,9,7,133.8,0.6
2025-09-08,更正公告,外部链接,PC,广东,12,6,2,145.1,0.18
2025-09-08,资格预审,外部链接,移动端,江苏,65,11,9,165.8,0.62
2025-09-08,政策解读,外部链接,PC,北京,29,4,2,37.5,0.4
2025-09-08,资格预审,站内,PC,湖北,9,2,0,172.3,0.44
2025-09-08,行业动态,直接访问,移动端,四川,27,7,3,110.1,0.22
2025-09-08,资格预审,站内,PC,江苏,4,3,2,52.7,0.18
2025-09-08,中标公示,付费推广,移动端,北京,23,2,1,125.8,0.17
2025-09-08,投标保证金,外部链接,PC,北京,36,4,2,41.8,0.22
2025-09-08,投诉处理,付费推广,移动端,江苏,24,11,7,168.3,0.69
2025-09-08,招标文件,直接访问,移动端,山东,24,6,3,177.2,0.73
2025-09-08,供应商查询,付费推广,PC,广东,13,1,0,94.8,0.43
2025-09-08,招投标公告,站内,移动端,湖北,14,10,3,141.9,0.55
2025-09-08,招标代理,外部链接,PC,江苏,25,3,2,164.4,0.24
2025-09-08,竞争性谈判,直接访问,移动端,山东,22,11,7,113.4,0.29
2025-09-08,工程招标,付费推广,PC,湖北,16,2,1,163.7,0.54
2025-09-08,工程招标,直接访问,移动端,浙江,15,6,4,144.2,0.43
2025-09-08,投标保证金,站内,移动端,湖北,29,3,1,116.0,0.4
2025-09-08,合同公示,站内,PC,浙江,24,12,6,61.0,0.46
2025-09-08,工程招标,直接访问,PC,四川,31,2,1,75.6,0.61
2025-09-08,开标记录,直接访问,PC,上海,8,1,0,104.6,0.47
2025-09-08,中标公示,外部链接,移动端,上海,28,5,2,103.4,0.51
2025-09-08,招投标公告,直接访问,移动端,北京,19,5,1,163.2,0.75
2025-09-09,供应商查询,站内,移动端,上海,10,4,3,52.6,0.58
2025-09-09,信用查询,直接访问,移动端,广东,14,5,2,71.9,0.65
2025-09-09,招投标公告,直接访问,移动端,江苏,12,5,3,117.8,0.41
2025-09-09,合同公示,站内,移动端,江苏,12,1,0,154.9,0.43
2025-09-09,单一来源,站内,移动端,北京,28,9,3,105.2,0.6
2025-09-09,评标结果,外部链接,移动端,广东,11,7,4,62.0,0.42
2025-09-09,中标结果,站内,PC,浙江,36,6,4,79.0,0.31
2025-09-09,中标结果,外部链接,移动端,浙江,62,12,10,118.2,0.41
2025-09-09,招标代理,直接访问,PC,北京,19,6,3,148.2,0.18
2025-09-09,工程招标,直接访问,移动端,上海,11,1,0,57.9,0.71
2025-09-09,信用查询,直接访问,PC,山东,8,2,1,152.9,0.47
2025-09-09,框架协议,站内,PC,四川,7,4,2,101.4,0.31
2025-09-09,供应商查询,直接访问,PC,广东,25,1,0,40.0,0.47
2025-09-09,行业报告,直接访问,PC,湖北,40,7,5,164.3,0.67
2025-09-09,资格预审,直接访问,PC,四川,29,7,3,146.1,0.34
2025-09-09,中标结果,直接访问,移动端,四川,53,9,7,172.4,0.61
2025-09-09,投诉处理,直接访问,PC,广东,14,7,2,147.4,0.68
2025-09-09,电子招投标,站内,PC,湖北,7,6,4,82.2,0.35
2025-09-09,资格预审,直接访问,PC,湖北,7,3,2,42.6,0.26
2025-09-09,框架协议,外部链接,移动端,山东,36,12,8,39.8,0.34
2025-09-09,招投标公告,直接访问,PC,江苏,21,12,10,165.5,0.66
2025-09-09,开标记录,直接访问,移动端,湖北,3,1,0,94.9,0.46
2025-09-09,供应商查询,站内,移动端,上海,24,4,3,114.5,0.72
2025-09-09,中标结果,站内,PC,江苏,37,8,3,60.6,0.25
2025-09-09,开标记录,直接访问,移动端,上海,7,1,0,137.1,0.68
2025-09-09,招标文件,直接访问,移动端,湖北,35,9,3,121.0,0.37
2025-09-09,采购信息,外部链接,PC,北京,30,11,7,70.5,0.3
2025-09-09,投标保证金,付费推广,PC,广东,36,11,9,123.8,0.32
2025-09-09,中标公示,站内,移动端,北京,4,2,0,169.4,0.74
2025-09-09,采购信息,外部链接,移动端,山东,23,11,9,89.0,0.61
2025-09-09,框架协议,直接访问,PC,上海,33,8,3,152.9,0.47
2025-09-09,政府采购,站内,移动端,四川,29,12,4,155.2,0.51
2025-09-09,供应商查询,直接访问,PC,四川,20,12,8,116.6,0.63
2025-09-09,采购信息,站内,PC,上海,16,5,3,155.3,0.68
2025-09-09,招投标公告,站内,移动端,北京,26,9,3,94.8,0.32
2025-09-09,企业资质,站内,PC,上海,14,5,2,60.4,0.18
2025-09-09,政策解读,站内,移动端,北京,24,8,5,132.1,0.48
2025-09-09,招投标公告,外部链接,移动端,四川,6,4,2,104.9,0.73
2025-09-09,政策解读,直接访问,PC,湖北,42,10,6,103.5,0.62
2025-09-09,履约信息,站内,移动端,江苏,32,6,3,95.7,0.31
2025-09-09,中标结果,直接访问,PC,广东,26,2,1,58.9,0.31
2025-09-09,信用查询,站内,移动端,山东,20,3,1,146.4,0.24
2025-09-10,法律法规,外部链接,PC,湖北,9,3,2,101.8,0.46
2025-09-10,招投标公告,外部链接,移动端,上海,1,3,1,48.0,0.26
2025-09-10,招投标公告,直接访问,PC,山东,32,7,3,22.8,0.65
2025-09-10,行业报告,站内,移动端,山东,23,12,6,31.5,0.33
2025-09-10,供应商查询,站内,PC,浙江,32,9,4,57.5,0.72
2025-09-10,行业报告,站内,移动端,江苏,16,7,5,69.0,0.4
2025-09-10,法律法规,直接访问,移动端,北京,14,1,0,153.3,0.39
2025-09-10,工程招标,直接访问,移动端,四川,58,12,8,30.1,0.16
2025-09-10,政府采购,直接访问,移动端,湖北,3,7,3,164.6,0.39
2025-09-10,供应商查询,站内,移动端,浙江,21,5,1,70.5,0.39
2025-09-10,开标记录,付费推广,PC,山东,11,1,0,143.2,0.61
2025-09-10,中标结果,外部链接,PC,上海,21,7,4,80.9,0.43
2025-09-10,招投标公告,直接访问,PC,北京,45,8,5,117.5,0.37
2025-09-10,供应商查询,外部链接,PC,山东,4,2,1,130.3,0.29
2025-09-10,招投标公告,直接访问,PC,四川,24,8,6,20.4,0.74
2025-09-10,行业动态,直接访问,移动端,四川,19,3,2,72.4,0.34
2025-09-10,评标专家,外部链接,PC,北京,41,11,8,80.4,0.26
2025-09-10,招投标公告,外部链接,移动端,上海,38,5,2,40.3,0.31
2025-09-10,工程招标,外部链接,PC,北京,32,8,3,136.5,0.31
2025-09-10,工程招标,站内,PC,江苏,13,6,3,88.5,0.45
2025-09-10,招投标公告,外部链接,PC,四川,36,8,6,137.0,0.19
2025-09-10,供应商查询,付费推广,移动端,湖北,21,5,4,52.2,0.23
2025-09-10,废标公告,外部链接,PC,上海,18,9,6,27.5,0.44
2025-09-10,合同公示,付费推广,PC,上海,27,12,5,32.6,0.75
2025-09-10,招投标公告,付费推广,PC,四川,25,1,0,74.9,0.49
2025-09-10,询价公告,付费推广,PC,四川,28,1,0,148.8,0.74
2025-09-10,合同公示,直接访问,PC,广东,25,12,6,151.0,0.23
2025-09-10,招投标公告,外部链接,移动端,四川,20,11,3,164.8,0.65
2025-09-10,合同公示,站内,移动端,江苏,25,9,6,149.3,0.23
2025-09-10,行业动态,外部链接,移动端,浙江,17,7,3,173.0,0.61
2025-09-10,中标结果,站内,移动端,上海,34,8,3,105.2,0.28
2025-09-10,框架协议,站内,PC,四川,7,1,0,128.9,0.19
2025-09-10,信用查询,直接访问,移动端,四川,16,8,3,159.2,0.24
2025-09-10,政策解读,直接访问,PC,湖北,6,1,0,113.3,0.28
2025-09-10,竞争性谈判,直接访问,PC,浙江,18,9,4,147.6,0.38
2025-09-10,法律法规,付费推广,移动端,江苏,16,7,6,72.1,0.42
2025-09-10,中标结果,直接访问,PC,四川,17,8,5,77.0,0.39
2025-09-10,工程招标,直接访问,移动端,广东,24,9,7,24.9,0.53
2025-09-11,竞争性谈判,外部链接,移动端,浙江,15,2,1,144.2,0.71
2025-09-11,招投标公告,付费推广,PC,四川,33,5,3,81.0,0.56
2025-09-11,工程招标,外部链接,PC,四川,28,4,2,170.4,0.56
2025-09-11,法律法规,站内,移动端,上海,45,8,6,173.8,0.16
2025-09-11,更正公告,站内,移动端,广东,9,2,1,157.8,0.71
2025-09-11,企业资质,直接访问,移动端,江苏,16,8,5,89.0,0.18
2025-09-11,废标公告,直接访问,PC,浙江,30,3,1,75.3,0.6
2025-09-11,项目立项,外部链接,移动端,北京,9,1,0,173.1,0.52
2025-09-11,投诉处理,站内,PC,北京,30,1,0,23.1,0.28
2025-09-11,招投标公告,外部链接,移动端,江苏,20,2,0,117.4,0.21
2025-09-11,采购信息,外部链接,移动端,上海,37,9,4,78.6,0.49
2025-09-11,工程招标,直接访问,PC,广东,26,7,6,21.1,0.49
2025-09-11,评标专家,付费推广,PC,北京,35,9,5,60.6,0.62
2025-09-11,信用查询,付费推广,PC,上海,41,12,10,49.4,0.66
2025-09-11,招标文件,外部链接,移动端,浙江,14,1,0,79.1,0.66
2025-09-11,工程招标,直接访问,PC,四川,12,1,0,68.7,0.23
2025-09-11,供应商查询,直接访问,PC,江苏,25,3,2,171.4,0.57
2025-09-11,工程招标,站内,PC,北京,18,2,0,24.5,0.69
2025-09-11,中标结果,外部链接,PC,广东,48,11,8,59.0,0.16
2025-09-11,信用查询,直接访问,PC,山东,12,4,3,163.2,0.35
2025-09-11,投诉处理,付费推广,PC,山东,12,6,5,45.7,0.59
2025-09-11,框架协议,直接访问,PC,浙江,29,4,2,19.4,0.57
2025-09-11,中标公示,直接访问,PC,江苏,29,8,7,114.5,0.15
2025-09-11,中标结果,直接访问,PC,上海,8,4,3,48.6,0.57
2025-09-11,工程招标,外部链接,移动端,上海,17,2,1,110.8,0.44
2025-09-11,招投标公告,直接访问,PC,北京,19,2,1,78.2,0.48
2025-09-11,招投标公告,外部链接,PC,山东,42,12,10,129.9,0.38
2025-09-11,政策解读,站内,移动端,四川,6,4,2,106.7,0.38
2025-09-11,招标代理,外部链接,移动端,上海,39,9,4,26.7,0.21
2025-09-11,政策解读,直接访问,移动端,上海,19,1,0,65.7,0.23
2025-09-11,招标代理,付费推广,PC,上海,8,1,0,96.9,0.32
2025-09-11,采购信息,直接访问,移动端,北京,21,2,1,115.6,0.27
2025-09-11,招投标公告,直接访问,移动端,广东,3,3,1,62.9,0.58
2025-09-11,工程招标,站内,PC,山东,30,8,4,159.9,0.3
2025-09-11,竞争性谈判,直接访问,移动端,上海,37,9,3,25.6,0.3
2025-09-11,工程招标,外部链接,移动端,四川,47,12,9,152.2,0.42
2025-09-11,供应商查询,付费推广,PC,浙江,22,3,2,44.2,0.51
2025-09-11,中标结果,站内,移动端,北京,31,8,4,171.1,0.5
2025-09-11,评标专家,直接访问,移动端,广东,8,5,2,118.5,0.39
2025-09-11,工程招标,直接访问,移动端,北京,15,7,4,83.7,0.68
2025-09-11,投诉处理,直接访问,移动端,湖北,19,8,7,55.9,0.39
2025-09-11,工程招标,外部链接,移动端,四川,30,6,2,141.6,0.3
2025-09-11,合同公示,直接访问,PC,浙江,32,11,5,54.4,0.4
2025-09-11,招投标公告,外部链接,PC,山东,14,4,1,39.8,0.68
2025-09-12,招投标公告,付费推广,PC,湖北,42,11,4,124.0,0.57
2025-09-12,采购信息,直接访问,移动端,广东,29,9,6,118.9,0.39
2025-09-12,合同公示,站内,移动端,北京,36,11,7,53.7,0.49
2025-09-12,投标保证金,站内,移动端,江苏,42,8,7,77.2,0.18
2025-09-12,政策解读,直接访问,PC,浙江,2,1,0,30.7,0.65
2025-09-12,更正公告,外部链接,PC,四川,48,12,6,135.9,0.7
2025-09-12,行业动态,直接访问,PC,山东,35,7,4,143.1,0.69
2025-09-12,评标结果,付费推广,PC,浙江,39,7,3,61.9,0.38
2025-09-12,竞争性谈判,站内,PC,北京,13,7,3,30.8,0.36
2025-09-12,供应商查询,外部链接,移动端,四川,40,10,8,32.2,0.36
2025-09-12,框架协议,外部链接,PC,四川,42,10,5,90.4,0.22
2025-09-12,企业资质,直接访问,移动端,江苏,9,3,1,47.4,0.22
2025-09-12,开标记录,直接访问,移动端,江苏,21,11,7,146.4,0.24
2025-09-12,中标结果,直接访问,移动端,江苏,17,4,3,109.8,0.28
2025-09-12,框架协议,直接访问,移动端,广东,15,1,0,170.3,0.64
2025-09-12,企业资质,直接访问,PC,四川,36,12,7,169.1,0.32
2025-09-12,工程招标,直接访问,移动端,江苏,68,12,10,164.7,0.63
2025-09-12,采购信息,站内,移动端,山东,20,1,0,174.3,0.67
2025-09-12,招标代理,外部链接,移动端,湖北,17,6,5,164.6,0.43
2025-09-12,工程招标,直接访问,移动端,湖北,4,4,1,63.1,0.19
2025-09-12,开标记录,付费推广,移动端,四川,2,3,2,168.3,0.37
2025-09-12,合同公示,外部链接,PC,广东,25,3,1,38.7,0.34
2025-09-12,招标文件,外部链接,移动端,北京,13,7,2,174.8,0.57
2025-09-12,工程招标,付费推广,移动端,北京,13,8,7,37.7,0.38
2025-09-12,招标文件,站内,PC,湖北,21,3,2,122.5,0.5
2025-09-12,评标结果,外部链接,PC,上海,44,12,6,162.7,0.55
2025-09-12,采购信息,直接访问,PC,山东,32,4,2,102.6,0.51
2025-09-12,招投标公告,直接访问,PC,浙江,17,6,2,87.1,0.45
2025-09-12,投诉处理,外部链接,PC,广东,24,9,8,48.4,0.51
2025-09-12,电子招投标,直接访问,PC,上海,2,4,2,97.6,0.24
2025-09-12,招投标公告,外部链接,移动端,浙江,34,9,6,32.5,0.67
2025-09-12,项目立项,站内,PC,江苏,43,9,7,50.4,0.42
2025-09-12,采购信息,直接访问,移动端,浙江,50,12,10,44.1,0.58
2025-09-12,招投标公告,直接访问,移动端,江苏,24,3,1,150.1,0.74
2025-09-12,评标结果,直接访问,移动端,四川,30,7,2,161.9,0.75
2025-09-12,招标文件,直接访问,PC,湖北,39,4,3,147.4,0.19
2025-09-12,合同公示,外部链接,PC,山东,4,5,2,96.7,0.34
2025-09-12,更正公告,付费推广,移动端,四川,8,3,1,143.5,0.25
2025-09-13,政策解读,直接访问,PC,山东,16,11,6,136.3,0.62
2025-09-13,招投标公告,直接访问,移动端,上海,23,11,7,87.4,0.58
2025-09-13,招投标公告,外部链接,移动端,四川,21,6,3,169.2,0.2
2025-09-13,竞争性谈判,外部链接,PC,四川,40,8,5,47.9,0.44
2025-09-13,招投标公告,直接访问,PC,湖北,21,3,2,158.4,0.45
2025-09-13,工程招标,外部链接,PC,北京,36,4,2,171.4,0.39
2025-09-13,政策解读,外部链接,PC,山东,19,4,1,162.7,0.29
2025-09-13,投标保证金,付费推广,PC,山东,20,11,6,173.4,0.57
2025-09-13,投诉处理,外部链接,PC,湖北,34,6,2,120.2,0.49
2025-09-13,企业资质,外部链接,PC,北京,33,11,8,48.5,0.72
2025-09-13,项目立项,站内,移动端,上海,6,4,1,37.6,0.19
2025-09-13,废标公告,站内,PC,湖北,41,5,4,167.3,0.44
2025-09-13,询价公告,直接访问,PC,山东,27,7,3,82.9,0.49
2025-09-13,行业报告,付费推广,移动端,北京,48,7,5,74.3,0.56
2025-09-13,招投标公告,站内,PC,湖北,19,4,2,50.3,0.5
2025-09-13,供应商查询,直接访问,PC,上海,32,8,4,120.9,0.54
2025-09-13,工程招标,外部链接,PC,浙江,23,1,0,19.3,0.37
2025-09-13,招投标公告,外部链接,PC,浙江,30,7,3,68.9,0.32
2025-09-13,政策解读,站内,移动端,四川,28,10,5,124.5,0.3
2025-09-13,投诉处理,站内,移动端,江苏,40,12,5,29.8,0.69
2025-09-13,资格预审,直接访问,移动端,浙江,20,10,4,111.7,0.32
2025-09-13,行业报告,直接访问,PC,广东,18,9,7,54.4,0.51
2025-09-13,中标公示,直接访问,移动端,浙江,24,10,7,58.4,0.21
2025-09-13,招投标公告,站内,移动端,上海,27,1,0,95.6,0.18
2025-09-13,招标文件,站内,PC,浙江,23,5,3,72.5,0.63
2025-09-13,工程招标,站内,PC,广东,27,1,0,67.3,0.71
2025-09-13,工程招标,外部链接,移动端,广东,9,3,2,40.1,0.22
2025-09-13,单一来源,外部链接,移动端,四川,30,9,6,71.6,0.35
2025-09-13,政府采购,外部链接,PC,湖北,32,2,1,29.1,0.57
2025-09-13,行业动态,直接访问,移动端,湖北,10,7,3,169.4,0.48
2025-09-13,招投标公告,直接访问,移动端,浙江,7,7,3,157.0,0.27
2025-09-13,中标公示,直接访问,PC,北京,22,1,0,111.9,0.45
2025-09-13,政府采购,站内,PC,广东,22,1,0,132.7,0.23
2025-09-13,更正公告,直接访问,移动端,广东,22,3,2,125.4,0.44
2025-09-13,信用查询,直接访问,PC,广东,7,5,2,43.1,0.47
2025-09-13,投标保证金,直接访问,PC,上海,31,9,6,81.3,0.26
2025-09-14,竞争性谈判,站内,移动端,浙江,21,4,1,146.5,0.16
2025-09-14,招投标公告,直接访问,移动端,北京,8,4,1,21.6,0.27
2025-09-14,供应商查询,直接访问,移动端,北京,47,11,9,169.1,0.16
2025-09-14,更正公告,直接访问,PC,四川,7,6,2,63.0,0.37
2025-09-14,招投标公告,付费推广,PC,浙江,50,12,8,97.0,0.29
2025-09-14,采购信息,站内,移动端,上海,14,1,0,29.0,0.73
2025-09-14,行业报告,站内,移动端,广东,32,2,1,44.5,0.63
2025-09-14,招标文件,站内,PC,湖北,35,5,3,143.7,0.21
2025-09-14,企业资质,外部链接,移动端,四川,33,5,2,60.7,0.38
2025-09-14,合同公示,直接访问,移动端,山东,28,3,2,42.0,0.45
2025-09-14,招标代理,直接访问,PC,广东,33,10,7,81.9,0.47
2025-09-14,询价公告,付费推广,移动端,上海,18,4,2,110.9,0.71
2025-09-14,投标保证金,直接访问,PC,广东,8,2,1,130.9,0.74
2025-09-14,行业动态,站内,移动端,广东,23,11,9,156.5,0.67
2025-09-14,中标公示,外部链接,移动端,浙江,22,10,4,175.4,0.52
2025-09-14,政府采购,直接访问,PC,北京,10,8,3,164.7,0.72
2025-09-14,单一来源,直接访问,移动端,上海,7,3,1,41.4,0.38
2025-09-14,供应商查询,直接访问,移动端,湖北,25,4,3,105.4,0.27
2025-09-14,投诉处理,直接访问,PC,广东,28,5,3,115.1,0.7
2025-09-14,招投标公告,外部链接,移动端,广东,40,6,4,100.2,0.36
2025-09-14,资格预审,站内,PC,山东,18,8,3,87.2,0.54
2025-09-14,工程招标,站内,移动端,湖北,37,4,2,98.7,0.34
2025-09-14,工程招标,付费推广,移动端,广东,19,7,2,105.9,0.24
2025-09-14,资格预审,直接访问,PC,上海,4,3,2,70.3,0.67
2025-09-14,招标代理,直接访问,PC,四川,23,6,4,88.6,0.43
2025-09-14,竞争性谈判,直接访问,PC,江苏,17,11,8,87.9,0.2
2025-09-14,项目立项,外部链接,PC,四川,7,2,0,124.1,0.61
2025-09-14,招投标公告,直接访问,PC,浙江,36,12,10,122.1,0.26
2025-09-14,工程招标,付费推广,PC,北京,26,6,4,78.3,0.24
2025-09-14,中标结果,直接访问,PC,湖北,28,5,4,112.4,0.47
2025-09-14,采购信息,外部链接,PC,江苏,3,3,2,146.7,0.26
2025-09-14,招标代理,付费推广,PC,山东,33,4,3,137.4,0.38
2025-09-14,供应商查询,付费推广,PC,江苏,43,12,5,38.9,0.33
2025-09-14,工程招标,外部链接,移动端,湖北,7,3,1,20.8,0.56
2025-09-14,招投标公告,直接访问,PC,浙江,34,2,1,100.8,0.68
2025-09-14,电子招投标,站内,PC,山东,42,10,6,116.7,0.74
2025-09-14,采购信息,外部链接,PC,上海,29,9,6,107.0,0.18
2025-09-14,履约信息,直接访问,PC,上海,15,12,4,169.7,0.6
2025-09-14,政策解读,直接访问,PC,北京,10,1,0,149.2,0.31
2025-09-14,信用查询,站内,PC,广东,35,6,3,85.7,0.64
2025-09-14,工程招标,站内,移动端,广东,5,1,0,151.3,0.6
2025-09-14,招标代理,站内,PC,浙江,45,9,6,145.9,0.73
2025-09-14,采购信息,外部链接,移动端,北京,32,9,4,120.2,0.48
2025-09-14,开标记录,站内,PC,湖北,29,8,3,67.4,0.62
2025-09-14,招投标公告,直接访问,PC,上海,9,4,3,127.0,0.66
2025-09-15,招标文件,直接访问,移动端,北京,17,9,5,172.3,0.44
2025-09-15,供应商查询,外部链接,PC,四川,31,10,4,124.0,0.31
2025-09-15,框架协议,外部链接,PC,山东,13,7,2,175.1,0.4
2025-09-15,更正公告,外部链接,PC,江苏,31,6,4,127.4,0.74
2025-09-15,开标记录,直接访问,PC,四川,57,12,10,80.3,0.25
2025-09-15,履约信息,外部链接,PC,四川,16,8,3,70.8,0.51
2025-09-15,项目立项,外部链接,PC,山东,30,12,6,157.6,0.16
2025-09-15,采购信息,外部链接,移动端,湖北,14,7,4,141.8,0.49
2025-09-15,供应商查询,直接访问,PC,山东,20,5,3,108.6,0.56
2025-09-15,更正公告,直接访问,PC,浙江,27,10,8,84.6,0.3
